FOODCODE,DESCRIPTION,F_TOTAL (cup eq.),F_CITMLB (cup eq.),F_OTHER (cup eq.),F_JUICE (cup eq.),V_TOTAL (cup eq.),V_DRKGR (cup eq.),V_REDOR_TOTAL (cup eq.),V_REDOR_TOMATO (cup eq.),V_REDOR_OTHER (cup eq.),V_STARCHY_TOTAL (cup eq.),V_STARCHY_POTATO (cup eq.),V_STARCHY_OTHER (cup eq.),V_OTHER (cup eq.),V_LEGUMES (cup eq.),G_TOTAL (oz. eq.),G_WHOLE (oz. eq.),G_REFINED (oz. eq.),PF_TOTAL (oz. eq.),PF_MPS_TOTAL (oz. eq.),PF_MEAT (oz. eq.),PF_CUREDMEAT (oz. eq.),PF_ORGAN (oz. eq.),PF_POULT (oz. eq.),PF_SEAFD_HI (oz. eq.),PF_SEAFD_LOW (oz. eq.),PF_EGGS (oz. eq.),PF_SOY (oz. eq.),PF_NUTSDS (oz. eq.),PF_LEGUMES (oz. eq.),D_TOTAL (cup eq.),D_MILK (cup eq.),D_YOGURT (cup eq.),D_CHEESE (cup eq.),OILS (grams),SOLID_FATS (grams),ADD_SUGARS (tsp. eq.),A_DRINKS (no. of drinks),cycle
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.0,0.73,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,4.44,0.0,0.0,1720
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.0,0.72,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,1.81,4.35,0.0,0.0,1720
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.21,0.0,1720
58146602,"Pasta, whole grain, with tomato-based sauce, home recipe",0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.23,0.0,1720
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.22,0.0,1720
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.2,0.0,0.15,0.14,0.01,0.0,0.0,0.0,0.05,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.16,0.0,1720
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.23,0.0,0.17,0.15,0.02,0.0,0.0,0.0,0.06,0.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.18,0.0,1720
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.23,0.0,0.17,0.15,0.02,0.0,0.0,0.0,0.06,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.17,0.0,1720
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.7,0.17,0.0,1720
58146622,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.76,0.19,0.0,1720
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.74,0.18,0.0,1720
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.16,0.0,0.12,0.11,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.7,0.13,0.0,1720
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.76,0.14,0.0,1720
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.74,0.14,0.0,1720
58146641,"Pasta, whole grain, with tomato-based sauce and poultry, restaurant",0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.17,0.0,1720
58146642,"Pasta, whole grain, with tomato-based sauce and poultry, home recipe",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.19,0.0,1720
58146643,"Pasta, whole grain, with tomato-based sauce and poultry, ready-to-heat",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.18,0.0,1720
58146651,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.16,0.0,0.12,0.11,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.13,0.0,1720
58146652,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.14,0.0,1720
58146653,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.14,0.0,1720
58146661,"Pasta, whole grain, with tomato-based sauce and seafood, restaurant",0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.17,0.0,1720
58146662,"Pasta, whole grain, with tomato-based sauce and seafood, home recipe",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.19,0.0,1720
58146663,"Pasta, whole grain, with tomato-based sauce and seafood, ready-to-heat",0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.18,0.0,1720
58146671,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.16,0.0,0.12,0.11,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.13,0.0,1720
58146672,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.14,0.0,1720
58146673,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.18,0.0,0.13,0.12,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.14,0.0,1720
58146681,"Pasta, whole grain, with cream sauce, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,6.84,6.6,0.0,0.0,1720
58146682,"Pasta, whole grain, with cream sauce, home recipe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,7.15,0.0,0.0,1720
58146683,"Pasta, whole grain, with cream sauce, ready-to-heat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,1.81,7.0,0.0,0.0,1720
58146691,"Pasta, whole grain, with cream sauce, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,6.84,5.05,0.0,0.0,1720
58146692,"Pasta, whole grain, with cream sauce, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,5.47,0.0,0.0,1720
58146693,"Pasta, whole grain, with cream sauce, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,1.81,5.35,0.0,0.0,1720
58146701,"Pasta, whole grain, with cream sauce and meat, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,6.84,6.06,0.0,0.0,1720
58146702,"Pasta, whole grain, with cream sauce and meat, home recipe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,6.57,0.0,0.0,1720
58146703,"Pasta, whole grain, with cream sauce and meat, ready-to-heat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,1.81,6.43,0.0,0.0,1720
58146711,"Pasta, whole grain, with cream sauce, meat, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,6.84,4.8,0.0,0.0,1720
58146712,"Pasta, whole grain, with cream sauce, meat, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.29,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,5.2,0.0,0.0,1720
58146713,"Pasta, whole grain, with cream sauce, meat, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,1.81,5.09,0.0,0.0,1720
58146721,"Pasta, whole grain, with cream sauce and poultry, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,6.84,5.42,0.0,0.0,1720
58146722,"Pasta, whole grain, with cream sauce and poultry, home recipe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,5.87,0.0,0.0,1720
58146723,"Pasta, whole grain, with cream sauce and poultry, ready-to-heat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,1.81,5.74,0.0,0.0,1720
58146731,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,6.84,4.15,0.0,0.0,1720
58146732,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,4.5,0.0,0.0,1720
58146733,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,1.81,4.4,0.0,0.0,1720
58146741,"Pasta, whole grain, with cream sauce and seafood, restaurant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,6.84,5.36,0.0,0.0,1720
58146742,"Pasta, whole grain, with cream sauce and seafood, home recipe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,5.81,0.0,0.0,1720
58146743,"Pasta, whole grain, with cream sauce and seafood, ready-to-heat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,1.81,5.68,0.0,0.0,1720
58146751,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, restaurant",0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.68,0.68,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,6.84,4.1,0.0,0.0,1720
58146752,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, home recipe",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.73,0.73,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,4.44,0.0,0.0,1720
58146753,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, ready-to-heat",0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.72,0.72,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,1.81,4.35,0.0,0.0,1720
58147110,Pasta with tomato-based sauce and beans or lentils,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.15,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,1.84,0.0,0.16,0.0,1720
58147330,"Macaroni or noodles, creamed, with cheese",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,4.8,0.0,0.0,1720
58147340,"Macaroni or noodles, creamed, with cheese and tuna",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.75,0.75,0.0,0.0,0.0,0.0,0.19,0.56,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,3.77,0.0,0.0,1720
58147510,Flavored pasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.01,0.0,0.0,1720
58147520,"Yat Ga Mein with meat, fish, or poultry",0.0,0.0,0.0,0.0,0.48,0.0,0.08,0.0,0.08,0.05,0.0,0.05,0.35,0.0,0.36,0.0,0.36,1.02,1.02,0.68,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.74,0.0,0.0,1720
58148110,"Macaroni or pasta salad, made with mayonnaise",0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.04,0.0,1.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0.0,0.26,0.0,1720
58148111,"Macaroni or pasta salad, made with light mayonnaise",0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.02,0.0,1.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.39,0.0,1720
58148112,"Macaroni or pasta salad, made with mayonnaise-type salad dressing",0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,0.62,0.0,1720
58148113,"Macaroni or pasta salad, made with light mayonnaise-type salad dressing",0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.02,0.0,1.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.39,0.0,1720
58148114,"Macaroni or pasta salad, made with Italian dressing",0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.31,0.0,1720
58148115,"Macaroni or pasta salad, made with light Italian dressing",0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.27,0.0,1720
58148116,"Macaroni or pasta salad, made with creamy dressing",0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.11,0.0,1720
58148117,"Macaroni or pasta salad, made with light creamy dressing",0.0,0.0,0.0,0.0,0.23,0.05,0.14,0.09,0.05,0.0,0.0,0.0,0.04,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.11,0.0,1720
58148118,"Macaroni or pasta salad, made with any type of fat free dressing",0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,1720
58148120,Macaroni or pasta salad with egg,0.01,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.94,0.0,0.94,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.54,0.24,0.0,1720
58148130,Macaroni or pasta salad with tuna,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.57,0.55,0.0,0.0,0.0,0.0,0.14,0.41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.22,0.0,1720
58148140,Macaroni or pasta salad with crab meat,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,0.22,0.0,1720
58148150,Macaroni or pasta salad with shrimp,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.89,0.0,0.89,0.53,0.51,0.0,0.0,0.0,0.0,0.0,0.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02,0.0,0.23,0.0,1720
58148160,Macaroni or pasta salad with tuna and egg,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.81,0.0,0.81,0.66,0.49,0.0,0.0,0.0,0.0,0.12,0.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.46,0.21,0.0,1720
58148170,Macaroni or pasta salad with chicken,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.55,0.53,0.0,0.0,0.0,0.53,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.12,0.22,0.0,1720
58148180,Macaroni or pasta salad with cheese,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.9,0.0,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3,0.0,0.0,0.3,9.18,3.99,0.23,0.0,1720
58148550,Macaroni or pasta salad with meat,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.88,0.0,0.88,0.57,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.22,0.0,1720
58149110,Noodle pudding,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.82,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,3.05,0.53,0.0,1720
